Date (GMT-4),Action,Size,Market,Full market,Mark Price,Acceptable Price,Execution Price,Trigger Price,Price Impact,Transaction ID,PnL ($)
2024-10-16 09:06:28,Create Take Profit,"-$1,597.56",Long BTC/USD,BTC/USD [BTC-USDC],,">  $69,528.79",,">  $69,738.00",,https://arbiscan.io/tx/0xc983404b7dd478bfc95868dcf0cc31284be2c9a1f89fccaf20a57f40477cd4ce,
2024-10-16 07:18:45,Market Increase,"+$1,597.56",Long BTC/USD,BTC/USD [BTC-USDC],"$67,849.89","<  $68,133.25","$67,929.16",,-$1.86,https://arbiscan.io/tx/0x0b6062a85a032d690107c7e50a726fdc540b9804fcaa4b9ec1a64d4d4b0141c1,
2024-10-16 07:18:43,Update Stop Loss,"-$1,597.56",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $66,120.00",,https://arbiscan.io/tx/0xa6c8341c54910b8c309ab4339c48cb0d54cf8978f5582b09c6fb39ebd81d7911,
2024-10-15 13:05:23,Market Decrease,"-$3,009.25",Long BTC/USD,BTC/USD [BTC-USDC],"$66,894.63",">  $66,688.64","$66,901.27",,+$0.30,https://arbiscan.io/tx/0x88162d5624f217764363ab816d5ba590090ec7e00091aceae4a7b8affcd1851b,$47.36
2024-10-15 11:29:15,Market Increase,"+$3,009.25",Long BTC/USD,BTC/USD [BTC-USDC],"$65,791.56","<  $65,994.21","$65,825.01",,-$1.53,https://arbiscan.io/tx/0x8697a9d5177f24c85221b7f80e066184c8e57689b3f45b1696f8aa2b65b5f005,
2024-10-15 11:29:13,Create Stop Loss,"-$3,009.25",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $64,797.00",,https://arbiscan.io/tx/0x88001254dd3b0cd3cd2b08803e69bc969c525b6217c5b6a5a6b90d7993cf2310,
2024-10-15 10:45:41,Execute Stop Loss,"-$3,126.27",Long BTC/USD,BTC/USD [BTC-USDC],"$65,168.44",,"$65,171.50",,+$0.14,https://arbiscan.io/tx/0x41d997c269e152477c19818cfa4e21e486b0a78cec457b82a09266e2540e37f7,-$62.84
2024-10-15 09:45:32,Market Increase,"+$3,126.27",Long BTC/USD,BTC/USD [BTC-USDC],"$66,460.59","<  $66,679.52","$66,469.67",,-$0.43,https://arbiscan.io/tx/0x55e22b12a086ed58ac6c1e5485e4462164b5a302f19c0af18a320c33b84649fc,
2024-10-15 09:45:30,Create Stop Loss,"-$3,126.27",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $65,181.00",,https://arbiscan.io/tx/0xf74d81cf45a3663810b3306c43677bbe921e18fd28907d8c6a026071a791434f,
2024-10-14 23:33:53,Execute Stop Loss,"-$1,735.37",Long BTC/USD,BTC/USD [BTC-USDC],"$65,503.95",,"$65,505.89",,+$0.05,https://arbiscan.io/tx/0x3e22675607504c4fab7466470dae8b1553781d11bfffe4248aad64a34095c1af,$4.46
2024-10-14 20:22:24,Withdraw,864.01 USDC,Long BTC/USD,BTC/USD [BTC-USDC],"$66,121.06",">  $65,924.37","$66,121.06",,$0.00,https://arbiscan.io/tx/0x17beed2494ff3f4259ec5d320f8540edf0efb8a5786ec25841b95d18106c073e,
2024-10-14 17:08:51,Update Stop Loss,"-$1,735.37",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $65,504.00",,https://arbiscan.io/tx/0x6cd7d70f1e0b0f59417f72ab759d149e40b47f70a5ebf11c5f5020a11f1e96e7,
2024-10-14 10:04:45,Market Increase,"+$1,735.37",Long BTC/USD,BTC/USD [BTC-USDC],"$65,297.82","<  $65,477.73","$65,291.52",,+$0.17,https://arbiscan.io/tx/0xb68aa4c630a1a84f21ad09b30ca6477a611e09adfd64cef84c7dc1fb51609537,
2024-10-14 10:04:43,Create Stop Loss,"-$1,735.37",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $62,067.00",,https://arbiscan.io/tx/0xfc4e13f00bb79d87d34fd52a58f7f13f694d7ac99bbefa65d3461ff9079d6d17,
2024-10-13 10:48:47,Execute Stop Loss,"-$2,893.69",Long BTC/USD,BTC/USD [BTC-USDC],"$62,333.23",,"$62,336.43",,+$0.15,https://arbiscan.io/tx/0x552743813a8a39027444cde6d1cb32c6e62b551691c836f3d9fecb73a3dcd94e,-$45.32
2024-10-12 19:22:09,Execute Limit,"+$2,893.69",Long BTC/USD,BTC/USD [BTC-USDC],"$63,221.72","<  $63,411.67","$63,225.84",,-$0.19,https://arbiscan.io/tx/0x3e74d43b1d3604a681ca4c9f8652e17cda0863bf3b9a9456c9846003087c435f,
2024-10-12 18:47:57,Update Limit,"+$2,893.69",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $63,411.67",,"<  $63,222.00",,https://arbiscan.io/tx/0xfce0aad760874831614fc4cc181ba35c05a4879074d2c2e09d3a9311e31830fb,
2024-10-12 18:46:21,Create Stop Loss,"-$2,893.69",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $62,333.68",,https://arbiscan.io/tx/0xf401ef7dcf18061d7021d7dd28b456ed69abd727036aef958a95c7b5c3539305,
2024-10-12 18:46:21,Create Limit,"+$2,893.69",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $63,246.17",,"<  $63,057.00",,https://arbiscan.io/tx/0xf401ef7dcf18061d7021d7dd28b456ed69abd727036aef958a95c7b5c3539305,
2024-10-12 18:06:11,Execute Stop Loss,"-$5,254.19",Short BTC/USD,BTC/USD [BTC-USDC],"$63,256.92",,"$63,261.93",,-$0.42,https://arbiscan.io/tx/0x4e3bbacd1e6787cc233556896636f63fc8f8a054c0169a46daadb987990d0d75,-$28.10
2024-10-12 14:42:49,Market Increase,"+$5,254.19",Short BTC/USD,BTC/USD [BTC-USDC],"$62,963.99",">  $62,779.81","$62,969.27",,+$0.44,https://arbiscan.io/tx/0xf99164837e610f456f5fd8a4b93a34b889808ec328656472b0d83944a2b75b4d,
2024-10-12 14:42:47,Create Take Profit,"-$5,254.19",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $62,761.44",,"<  $62,561.24",,https://arbiscan.io/tx/0x9a913bbf1a3278c529f716f617d854b50c04c6105c1deea20a8bf127b083e6d4,
2024-10-12 14:42:47,Create Stop Loss,"-$5,254.19",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $63,256.85",,https://arbiscan.io/tx/0x9a913bbf1a3278c529f716f617d854b50c04c6105c1deea20a8bf127b083e6d4,
2024-10-11 09:30:19,Execute Stop Loss,"-$5,336.50",Short BTC/USD,BTC/USD [BTC-USDC],"$61,413.58",,"$61,421.78",,-$0.72,https://arbiscan.io/tx/0x7bd6b3569acdc8e290e9d091211f2b319e2cd483726355964146e897a63f05dd,-$25.70
2024-10-11 08:40:40,Market Increase,"+$5,336.50",Short BTC/USD,BTC/USD [BTC-USDC],"$61,166.74",">  $60,981.10","$61,170.04",,+$0.29,https://arbiscan.io/tx/0x4821f70059b6c0478c6333c0921870900da733dc14ca786d69f18261dab7bfa6,
2024-10-11 08:40:38,Create Stop Loss,"-$5,336.50",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $61,413.00",,https://arbiscan.io/tx/0x6894e277e9699b03f7761b7a3d27494d86dd236db214d6296cacecacf20de59e,
2024-10-11 08:40:38,Cancel Take Profit,"-$8,773.91",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $59,680.10",,"<  $59,501.60",,https://arbiscan.io/tx/0x6894e277e9699b03f7761b7a3d27494d86dd236db214d6296cacecacf20de59e,
2024-10-10 21:52:41,Execute Stop Loss,"-$8,773.91",Short BTC/USD,BTC/USD [BTC-USDC],"$60,327.81",,"$60,324.35",,+$0.50,https://arbiscan.io/tx/0x12f5ec893c44a84aefc793e9bbefd1cf10747a2a38106bd94bed310563ab00e3,-$23.98
2024-10-10 20:46:07,Market Increase,"+$8,773.91",Short BTC/USD,BTC/USD [BTC-USDC],"$60,198.50",">  $60,014.55","$60,193.02",,-$0.80,https://arbiscan.io/tx/0x06667e6a13ba8b913cdd64802fa6c6c947c81f0a08aa250202bac8278a2fdae3,
2024-10-10 20:46:05,Create Take Profit,"-$8,773.91",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $59,680.10",,"<  $59,501.60",,https://arbiscan.io/tx/0xfd55f4857c54ef67f43d601160d4bf13b8be6b4202998f0817e0fe1b698656e4,
2024-10-10 20:46:05,Create Stop Loss,"-$8,773.91",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $60,315.71",,https://arbiscan.io/tx/0xfd55f4857c54ef67f43d601160d4bf13b8be6b4202998f0817e0fe1b698656e4,
2024-10-10 16:21:50,Cancel Limit,"+$1,871.67",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $59,056.51",,"<  $58,874.00",,https://arbiscan.io/tx/0x72d503820cfb6656e656af4b1108cc79a5abd9297e793e11c2ecbc4b53b6200b,
2024-10-10 16:21:50,Cancel Stop Loss,"-$1,871.67",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $52,554.00",,https://arbiscan.io/tx/0x72d503820cfb6656e656af4b1108cc79a5abd9297e793e11c2ecbc4b53b6200b,
2024-10-10 14:24:11,Update Stop Loss,"-$1,871.67",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $52,554.00",,https://arbiscan.io/tx/0xdffd351b57eda484034fd0afc97957828a08751d022dc8efbecc418ecc8ba707,
2024-10-10 14:24:11,Create Limit,"+$1,871.67",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $59,056.51",,"<  $58,874.00",,https://arbiscan.io/tx/0xdffd351b57eda484034fd0afc97957828a08751d022dc8efbecc418ecc8ba707,
2024-10-10 13:20:25,Market Decrease,"-$3,864.20",Long BTC/USD,BTC/USD [BTC-USDC],"$60,077.27",">  $59,896.63","$60,084.26",,+$0.44,https://arbiscan.io/tx/0x0ca4d694c5e77505ed89c3ba23fc5792fdf12c0c9698f28121a14656cab8a12b,-$59.10
2024-10-10 09:48:01,Update Stop Loss,"-$3,864.20",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,750.90",,https://arbiscan.io/tx/0x93ab6cc4d88e9555ca681dbbb5b5046a804101eb6b93cae6a8170dfa93c812a0,
2024-10-10 08:30:32,Execute Limit,"+$3,864.20",Long BTC/USD,BTC/USD [BTC-USDC],"$60,955.44","<  $61,156.48","$60,963.23",,-$0.49,https://arbiscan.io/tx/0x0bf5c06508f8cc0fe21e5191554aaf49edf363bec05ca37511539f2b8b9f2dab,
2024-10-10 08:22:32,Create Stop Loss,"-$3,864.20",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $60,262.00",,https://arbiscan.io/tx/0xe8a98668fd453bf20125e0aa6a42358d5b899db5388dddd7083103028ec425fe,
2024-10-10 08:22:32,Create Limit,"+$3,864.20",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $61,156.48",,"<  $60,967.48",,https://arbiscan.io/tx/0xe8a98668fd453bf20125e0aa6a42358d5b899db5388dddd7083103028ec425fe,
2024-10-10 08:21:21,Cancel Stop Loss,"-$3,863.95",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $57,488.00",,https://arbiscan.io/tx/0x57eb7c6f4068646e9286fa2907418f81664ae0bd18b1e4039f118e558264d05c,
2024-10-10 08:21:21,Cancel Limit,"+$3,863.95",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $60,199.50",,"<  $59,900.00",,https://arbiscan.io/tx/0x57eb7c6f4068646e9286fa2907418f81664ae0bd18b1e4039f118e558264d05c,
2024-10-09 17:53:58,Create Stop Loss,"-$3,863.95",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $57,488.00",,https://arbiscan.io/tx/0xd113ecadcd5acd1f08ccd972d071afd09c738d70c8f8daba26d14da43c8fd927,
2024-10-09 17:53:58,Create Limit,"+$3,863.95",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $60,199.50",,"<  $59,900.00",,https://arbiscan.io/tx/0xd113ecadcd5acd1f08ccd972d071afd09c738d70c8f8daba26d14da43c8fd927,
2024-10-09 16:13:21,Cancel Take Profit,"-$5,860.58",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $61,064.28",,"<  $60,772.57",,https://arbiscan.io/tx/0xaa315b1fc345ca77d7a3e94658c9366b3e83be6b6bb370f696b9a4720598f017,
2024-10-09 16:13:21,Cancel Stop Loss,-$318.68,Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,750.62",,https://arbiscan.io/tx/0xaa315b1fc345ca77d7a3e94658c9366b3e83be6b6bb370f696b9a4720598f017,
2024-10-09 16:13:21,Cancel Stop Loss,"-$5,860.58",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $62,509.19",,https://arbiscan.io/tx/0xaa315b1fc345ca77d7a3e94658c9366b3e83be6b6bb370f696b9a4720598f017,
2024-10-09 16:12:41,Execute Take Profit,"-$5,860.58",Short BTC/USD,BTC/USD [BTC-USDC],"$60,941.97","<  $61,238.16","$61,061.46",,-$11.35,https://arbiscan.io/tx/0xb3e810317c4bc3781b1221237dd0b3e3c6660547ddf6016848ae8aebf6968108,$57.34
2024-10-09 16:12:02,Create Take Profit,"-$5,860.58",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $61,064.28",,"<  $60,772.57",,https://arbiscan.io/tx/0x05c569fb90c2a2950681b4d879d1b0811e90776c20e22ce83543a3caeb708a2e,
2024-10-09 16:11:20,Create Take Profit,"-$5,860.58",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $61,238.16",,"<  $60,945.62",,https://arbiscan.io/tx/0xcb8fa06196dcef77c0a7da3d72a63e09e9efe4b1c855fb29a2eadc2b86dda0cc,
2024-10-09 13:29:20,Market Increase,"+$5,860.58",Short BTC/USD,BTC/USD [BTC-USDC],"$61,684.14",">  $61,529.46","$61,708.42",,+$2.31,https://arbiscan.io/tx/0xfedef9aade21bf4c412ceb72504350395b4ad8430e13fb4b2885d9e5eef8027f,
2024-10-09 13:29:18,Create Stop Loss,"-$5,860.58",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $62,509.19",,https://arbiscan.io/tx/0x28dadf4d3c5c530768276aa607fd3e84efac87a37949f7aa0f1d1a7f4f3fcd14,
2024-10-09 13:29:18,Cancel Take Profit,"-$6,165.47",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $61,505.07",,"<  $61,321.11",,https://arbiscan.io/tx/0x28dadf4d3c5c530768276aa607fd3e84efac87a37949f7aa0f1d1a7f4f3fcd14,
2024-10-09 11:13:40,Execute Stop Loss,"-$6,165.47",Short BTC/USD,BTC/USD [BTC-USDC],"$62,007.14",,"$62,001.96",,+$0.52,https://arbiscan.io/tx/0x1aed79d1fb2d5e9dd5d61238ec8fe8a2bae7577f74138efb7da85a5ff130b33d,-$46.46
2024-10-09 10:48:07,Create Take Profit,"-$6,165.47",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $61,505.07",,"<  $61,321.11",,https://arbiscan.io/tx/0x679491d1d495e72dff76f73f7bac193cd3cb569af24168aed15e9484ed2c0bdc,
2024-10-09 10:47:50,Market Increase,"+$6,165.47",Short BTC/USD,BTC/USD [BTC-USDC],"$61,587.75",">  $61,394.51","$61,569.51",,-$1.83,https://arbiscan.io/tx/0xc725a7189e4252ad22853f43cebe90a535cd5b33574f234a68ba620bf5b2f917,
2024-10-09 10:47:48,Update Stop Loss,"-$6,165.47",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $61,997.68",,https://arbiscan.io/tx/0xc35c2bcfe95fd940777b2a2807ea16b36159fdd09fce1b9441512218b13477a6,
2024-10-09 10:47:48,Cancel Take Profit,"-$1,875.81",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $61,637.06",,"<  $61,428.20",,https://arbiscan.io/tx/0xc35c2bcfe95fd940777b2a2807ea16b36159fdd09fce1b9441512218b13477a6,
2024-10-09 07:35:55,Market Decrease,"-$1,875.81",Short BTC/USD,BTC/USD [BTC-USDC],"$62,122.31","<  $62,326.80","$62,137.23",,-$0.45,https://arbiscan.io/tx/0xf19aa79c1e16e25612b8bc4132bf1c04047eafa1892f4747b5b6e690801b64b4,$10.45
2024-10-08 20:59:42,Create Take Profit,"-$1,875.81",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $61,637.06",,"<  $61,428.20",,https://arbiscan.io/tx/0x77d5afa27d2ca591b0670b5ae38e8bebdb8d00754c92005434dec353f463ccac,
2024-10-08 09:24:18,Execute Limit,"+$1,875.81",Short BTC/USD,BTC/USD [BTC-USDC],"$62,532.51",">  $62,339.48","$62,533.58",,+$0.03,https://arbiscan.io/tx/0x7fcdce501b35d8553d68843ca35a3a8e7219cc8513a0bd2d4a1677f0c54503d4,
2024-10-08 09:20:38,Create Stop Loss,"-$1,875.81",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $65,240.28",,https://arbiscan.io/tx/0xf6c30dd223e8253e2db7d83fdc937a763f350784701ddaaf773d0a7ea3737981,
2024-10-08 09:20:38,Create Limit,"+$1,875.81",Short BTC/USD,BTC/USD [BTC-USDC],,">  $62,339.48",,">  $62,527.06",,https://arbiscan.io/tx/0xf6c30dd223e8253e2db7d83fdc937a763f350784701ddaaf773d0a7ea3737981,
2024-10-07 17:46:05,Market Decrease,-$318.68,Long BTC/USD,BTC/USD [BTC-USDC],"$63,290.10",">  $63,082.37","$63,272.44",,-$0.09,https://arbiscan.io/tx/0x25a9526ca5f45911c824be3e1d02fe7f07083f4cb012f12fce975ab2a2251351,$2.24
2024-10-07 14:55:43,Market Increase,+$318.68,Long BTC/USD,BTC/USD [BTC-USDC],"$62,785.16","<  $63,922.79","$62,781.01",,+$0.02,https://arbiscan.io/tx/0xbb86666b06fe5303117e84b7f28c30eb6ee5820b5113a245d9f9a024ab7f63a1,
2024-10-07 14:55:41,Create Stop Loss,-$318.68,Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,750.62",,https://arbiscan.io/tx/0x1e253f8a420ccd56575f2910c872cca9e26f6af1c4d647292d342c1254a3b8cb,
2024-10-07 14:16:35,Execute Stop Loss,"-$6,362.47",Long BTC/USD,BTC/USD [BTC-USDC],"$63,389.07",,"$63,372.61",,-$1.65,https://arbiscan.io/tx/0x74f89abfdccb41d088eac0b7b1184ddb3fc816f3fc1b89d28555e22c5e9ef84f,-$29.36
2024-10-07 13:29:41,Market Increase,"+$6,362.47",Long BTC/USD,BTC/USD [BTC-USDC],"$63,623.79","<  $63,811.85","$63,620.08",,+$0.37,https://arbiscan.io/tx/0x0e20764e4b9c9fa94c4d30d102f65a93a7bd3045368b08909f59b784c7299598,
2024-10-07 13:29:39,Update Stop Loss,"-$6,362.47",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $63,397.23",,https://arbiscan.io/tx/0x6193c0465c7ae183e2bc86a82faf77de68a2d05481c27a8b99ad1d0442e93486,
2024-10-07 10:22:26,Execute Take Profit,"-$3,152.36",Long BTC/USD,BTC/USD [BTC-USDC],"$64,252.70",">  $64,053.32","$64,254.30",,+$0.08,https://arbiscan.io/tx/0x607e37599bb150dd92125388e03676b1ddf56ddc415915d257da1770b203fc4d,$57.64
2024-10-07 08:10:12,Create Take Profit,"-$3,152.36",Long BTC/USD,BTC/USD [BTC-USDC],,">  $64,053.32",,">  $64,246.06",,https://arbiscan.io/tx/0x90f07a89fd4b3ee8f723724d1d67603c77d750d963f24fb9529492b2e02e484c,
2024-10-07 08:01:26,Market Increase,"+$3,152.36",Long BTC/USD,BTC/USD [BTC-USDC],"$63,047.07","<  $63,252.28","$63,062.98",,-$0.79,https://arbiscan.io/tx/0xe769e4b8a678aacc62b8fcbbf5de9df7254838d3bc8be6ba3711fa24fb472016,
2024-10-07 08:01:25,Update Stop Loss,"-$3,152.36",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $62,284.39",,https://arbiscan.io/tx/0x9c8e4372241c94daa73e2ac06608f714ee1959cab069a97c7c80777fd3aa14c8,
2024-10-06 20:45:04,Market Decrease,"-$2,190.38",Long BTC/USD,BTC/USD [BTC-USDC],"$63,311.52",">  $63,111.34","$63,315.02",,+$0.12,https://arbiscan.io/tx/0x2c273ac9f5444a8fa604ee6e39aca3782877ccd28ed767966910e09336903524,$20.20
2024-10-06 11:59:59,Deposit,668.60 USDC,Long BTC/USD,BTC/USD [BTC-USDC],"$62,710.19","<  $62,895.82","$62,710.19",,$0.00,https://arbiscan.io/tx/0xd6bfc3dbd7616ed7c008db5e7c653949337a55214d38ade1ebbb19b1305cffb4,
2024-10-06 11:59:40,Cancel Stop Loss,"-$1,150.48",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $62,888.71",,https://arbiscan.io/tx/0x8b7be0680e986586e60d1b3ad0d0c4d9b7f2ec4dc8aad4a355f01d06300bd351,
2024-10-06 11:59:40,Cancel Stop Loss,"-$9,190.38",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $62,437.88",,https://arbiscan.io/tx/0x8b7be0680e986586e60d1b3ad0d0c4d9b7f2ec4dc8aad4a355f01d06300bd351,
2024-10-06 11:59:22,Create Stop Loss,"-$2,190.38",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,876.07",,https://arbiscan.io/tx/0x441095b935551e5a34d6186fa8a1430f49b66d74c1c524a080c16f62749ff4ce,
2024-10-06 11:58:46,Market Decrease,"-$7,000.00",Long BTC/USD,BTC/USD [BTC-USDC],"$62,723.67",">  $62,540.56","$62,728.85",,+$0.58,https://arbiscan.io/tx/0x9b757a400cd9a1d34e332dfea43481d3255aa8a999792eebf7eae7ebe8f42e77,$1.81
2024-10-06 11:52:27,Market Increase,"+$9,190.38",Long BTC/USD,BTC/USD [BTC-USDC],"$62,666.45","<  $62,867.75","$62,680.76",,-$2.10,https://arbiscan.io/tx/0xe1f58a24eda4d9fd93c25e536972ba8cbede69cf713e7bb450391ef0e4c4ede6,
2024-10-06 11:52:25,Create Stop Loss,"-$9,190.38",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $62,437.88",,https://arbiscan.io/tx/0x2380a48cb22b8e438a8f74c83e700604dde71de23053ce6abf2dc91f1af71e13,
2024-10-06 11:51:39,Market Decrease,"-$1,150.48",Short BTC/USD,BTC/USD [BTC-USDC],"$62,656.39","<  $62,851.95","$62,670.60",,-$0.26,https://arbiscan.io/tx/0x6c02993d3d7b8c55be54b71c05540325cdf8b161da95b1e3fe16a4e46fe70786,-$3.27
2024-10-06 11:38:29,Execute Limit,"+$1,150.48",Short BTC/USD,BTC/USD [BTC-USDC],"$62,534.34",">  $62,345.40","$62,536.86",,+$0.05,https://arbiscan.io/tx/0x6f44a41704ae763a4987c65044a738c916e1752ce55d5a54acfcf20c71d68175,
2024-10-06 11:37:33,Create Limit,"+$1,150.48",Short BTC/USD,BTC/USD [BTC-USDC],,">  $62,345.40",,">  $62,533.00",,https://arbiscan.io/tx/0xd9b56897602e9b8d35170257e7dc4ba04aab781447fb70cb67db804a5a53988d,
2024-10-06 11:37:33,Update Stop Loss,"-$1,150.48",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $62,888.71",,https://arbiscan.io/tx/0xd9b56897602e9b8d35170257e7dc4ba04aab781447fb70cb67db804a5a53988d,
2024-10-04 20:36:33,Market Decrease,"-$1,150.93",Short BTC/USD,BTC/USD [BTC-USDC],"$62,132.47","<  $62,309.83","$62,125.41",,+$0.13,https://arbiscan.io/tx/0x6a7d20f5d7682ba5b47759ee9e6a01337fa2560736d24ea747a6c62be8a1d50b,$0.33
2024-10-04 13:17:26,Market Increase,"+$1,150.93",Short BTC/USD,BTC/USD [BTC-USDC],"$62,181.78",">  $62,025.11","$62,189.17",,+$0.14,https://arbiscan.io/tx/0xcd9ca95dca44cf7d6114ffe413acbeaa7d470297c2a841f2f3dfbbb01aaa1d98,
2024-10-04 13:17:24,Create Stop Loss,"-$1,150.93",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $64,284.41",,https://arbiscan.io/tx/0x6afe6faac45a2c0f53171b79b980e1c71d9fc522f7c6c9c09ab6780aa01d79b5,
2024-10-04 10:58:27,Cancel Stop Loss,"-$2,414.18",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,601.64",,https://arbiscan.io/tx/0xd4367169936865a9749dc963c1b3c9f9b795160ab67ef785ef9a7d4eb2cf5d68,
2024-10-04 10:58:27,Cancel Limit,"+$2,414.18",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $60,559.68",,"<  $60,354.47",,https://arbiscan.io/tx/0xd4367169936865a9749dc963c1b3c9f9b795160ab67ef785ef9a7d4eb2cf5d68,
2024-10-04 10:58:27,Cancel Stop Loss,-$920.77,Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $63,396.32",,https://arbiscan.io/tx/0xd4367169936865a9749dc963c1b3c9f9b795160ab67ef785ef9a7d4eb2cf5d68,
2024-10-03 20:01:12,Create Limit,"+$2,414.18",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $60,559.68",,"<  $60,354.47",,https://arbiscan.io/tx/0xbf6ed43893725697a8fe00101927272550a5a3bbaebc8713d78044f5b6034f7b,
2024-10-03 20:01:12,Update Stop Loss,"-$2,414.18",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,601.64",,https://arbiscan.io/tx/0xbf6ed43893725697a8fe00101927272550a5a3bbaebc8713d78044f5b6034f7b,
2024-10-03 20:01:12,Cancel Take Profit,"-$3,634.22",Long BTC/USD,BTC/USD [BTC-USDC],,">  $61,541.73",,">  $61,726.91",,https://arbiscan.io/tx/0xbf6ed43893725697a8fe00101927272550a5a3bbaebc8713d78044f5b6034f7b,
2024-10-03 19:47:24,Market Decrease,"-$3,634.22",Long BTC/USD,BTC/USD [BTC-USDC],"$60,789.77",">  $60,620.94","$60,795.41",,+$0.34,https://arbiscan.io/tx/0x6ae27a1cbf97a9e333a17948adac3b296d272f78ad9858812941ab4d508d7a7b,$5.10
2024-10-03 07:17:53,Update Stop Loss,"-$3,634.22",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,708.70",,https://arbiscan.io/tx/0xbeb21c59b4aff41659ec6b9a597b13afcfb436f72d00d3f36dd6f5d97522091c,
2024-10-03 04:14:07,Execute Limit,"+$3,634.22",Long BTC/USD,BTC/USD [BTC-USDC],"$60,569.52","<  $60,800.42","$60,614.86",,-$2.72,https://arbiscan.io/tx/0xe680d0444f7be9bca2f8ddbb1f90b92bfe26d9dc3595f4443b027aa66e2f80d0,
2024-10-02 20:33:57,Create Stop Loss,"-$3,634.22",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,950.92",,https://arbiscan.io/tx/0x238ceb61db66d46ae92009f02d6776b1cc7cdcfcb7487085bf5d4756d84aa500,
2024-10-02 20:33:57,Create Limit,"+$3,634.22",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $60,800.42",,"<  $60,570.25",,https://arbiscan.io/tx/0x238ceb61db66d46ae92009f02d6776b1cc7cdcfcb7487085bf5d4756d84aa500,
2024-10-02 20:33:57,Create Take Profit,"-$3,634.22",Long BTC/USD,BTC/USD [BTC-USDC],,">  $61,541.73",,">  $61,726.91",,https://arbiscan.io/tx/0x238ceb61db66d46ae92009f02d6776b1cc7cdcfcb7487085bf5d4756d84aa500,
2024-10-02 20:04:33,Market Decrease,-$920.77,Short BTC/USD,BTC/USD [BTC-USDC],"$60,599.94","<  $60,831.10","$60,647.48",,-$0.71,https://arbiscan.io/tx/0x420da3aca0d21340829f0885072d0875d3690424e2953c881e10fc0dd0854843,$10.60
2024-10-01 21:30:26,Market Increase,+$920.77,Short BTC/USD,BTC/USD [BTC-USDC],"$61,381.35",">  $61,222.16","$61,402.77",,+$0.32,https://arbiscan.io/tx/0xfc9be34ac3ccd497b283669c71050e8b020f591bbee5824408f1327baa1bf5e4,
